imdbID,title,year,rating,runtime,genre,released,director,writer,cast,metacritic,imdbRating,imdbVotes,poster,plot,fullplot,language,country,awards,lastupdated,type
19451,Tempest,1928,,102 min,"Drama, Romance",1928-05-27,"Sam Taylor, Lewis Milestone, Viktor Tourjansky","George Marion Jr. (titles), Vladimir Nemirovich-Danchenko (story), C. Gardner Sullivan","John Barrymore, Camilla Horn, Louis Wolheim, Boris de Fast",,6.9,215,http://ia.media-imdb.com/images/M/MV5BMTI4NjAyNTE5M15BMl5BanBnXkFtZTcwNTUwMzYyMQ@@._V1_SX300.jpg,"In Czarist Russia, a peasant officer, resented by the aristocrats, falls in love with a princess.","In the final days of Czarist Russia, a peasant is raised from the ranks to Lieutenant. The other officers, aristocrats all, resent him, and make his life difficult. He falls in love with a princess, who spurns him. When he is caught in her room, he is stripped of his rank and thrown into prison. Then comes the Red Terror, and the tables are turned.",English,USA,,2015-08-21 00:29:01.580000000,movie
19489,The Trail of '98,1928,PASSED,87 min,"Action, Adventure, Drama",1928-03-20,Clarence Brown,"Robert W. Service (novel), Benjamin Glazer (adaptation), Benjamin Glazer (continuity), Waldemar Young (continuity), Joseph Farnham (titles)","Dolores del Rio, Ralph Forbes, Karl Dane, Harry Carey",,6.9,223,http://ia.media-imdb.com/images/M/MV5BMTY2ODAyOTgyOV5BMl5BanBnXkFtZTgwODk1NTQzMjE@._V1_SX300.jpg,Fortune hunters from all over the country rush to the Klondike in 1897 to seek their fortunes in the gold are tested by hardships of the journey.,"The Klondike gold strike of 1897 inspires fortune-seekers to head for Alaska. Joe and Jim, brothers from South Carolina; Lars, escaping a shrewish wife in Michigan; a poor farmer from Kansas; weathered prospectors from Nevada; and countless others leave San Francisco by ship. The Bulkys head north to open a restaurant, bringing a poor relative, Berna, along to help. On board Berna meets Larry and falls in love. The overland route to Dawson City is hazardous and arduous. Each person must carry their own food, a ton of it. That means traveling 80 miles back and forth to advance one mile, carrying 50 pounds a trip. The Chilkoot Pass is one of the worst sections of the trail. In the spring the trekkers take to the rivers, swollen by melting ice. Whitehorse Rapids proves the last and biggest obstacle to reaching the gold fields. But that's not the end of the hardships. Claim jumping, blizzards, fires, and Berna's honor at stake are to be faced before striking it rich.",English,USA,,2015-08-24 00:35:15.510000000,movie
19504,Two Tars,1928,,21 min,"Comedy, Short",1928-11-03,James Parrott,"Leo McCarey (story), H.M. Walker (titles)","Stan Laurel, Oliver Hardy, Edgar Kennedy, Thelma Hill",,7.4,915,"http://ia.media-imdb.com/images/M/MV5BMjE0MTQ4NzQ5NV5BMl5BanBnXkFtZTcwMjY0MzkxMQ@@._V1._CR8,95,239,346_SY132_CR1,0,89,132_AL_.jpg_V1_SX300.jpg","Stanley and Oliver, two sailors on shore leave, rent a car and go on a drive with their dates, but soon get involved in a huge traffic jam with dozens of ill-tempered motorists. A minor ...","Stanley and Oliver, two sailors on shore leave, rent a car and go on a drive with their dates, but soon get involved in a huge traffic jam with dozens of ill-tempered motorists. A minor collision sets off an escalating series of tit-for-tat retaliations which eventually has most of the cars in pieces.",English,USA,,2015-08-11 00:08:01.657000000,movie
19486,The Tournament,1928,,90 min,Drama,1929-02-18,Jean Renoir,"Henry Dupuis-Mazuel, Andr� Jaeger-Schmidt, Jean Renoir (adaptation)","Aldo Nadi, Jackie Monnier, Enrique Rivero, Blanche Bernis",,6.7,37,,,,French,France,,2015-08-01 00:25:02.797000000,movie
19509,Underground,1928,,84 min,Drama,1928-07-01,Anthony Asquith,Anthony Asquith,"Brian Aherne, Elissa Landi, Cyril McLaglen, Norah Baring",,7.1,186,,A working-class love story set in and around the London Underground of the 1920s. Two men - gentle Bill and brash Bert - meet and are attracted to the same woman on the same day at the same...,"A working-class love story set in and around the London Underground of the 1920s. Two men - gentle Bill and brash Bert - meet and are attracted to the same woman on the same day at the same Underground station. But the lady chooses Bill, and Bert isn't the type to take rejection lightly...",English,UK,,2015-07-13 00:12:08.557000000,movie
19563,West of Zanzibar,1928,TV-G,65 min,"Drama, Mystery",1928-11-24,Tod Browning,"Elliott J. Clawson, Chester De Vonde (play), Joseph Farnham (titles), Kilbourn Gordon (play), Waldemar Young (adaptation)","Lon Chaney, Lionel Barrymore, Mary Nolan, Warner Baxter",,7.4,1057,http://ia.media-imdb.com/images/M/MV5BOTcwMDQ5NjI0NF5BMl5BanBnXkFtZTgwODMyMDU4MTE@._V1_SX300.jpg,A magician seeks vengeance upon the man who paralyzed him and the illegitimate daughter he sired with the magician's wife.,"Magician Phroso's wife Anna leaves him for another man, named Crane, who fights with Phroso and leaves him paralyzed. Later Anna returns and he finds her dead, leaving behind a daughter. For 18 years Phroso, known as ""Dead Legs"" by his cronies, plots his revenge, becoming a pseudo-king in East Africa, nearby where Crane has set up an ivory business. When the daughter is grown, having lived in a brothel in Zanzibar thanks to ""Dead Legs"", Phroso put his plan into action, resulting in revenge and retribution all around.",English,USA,,2015-08-08 00:15:07.180000000,movie
19557,Weary River,1929,PASSED,86 min,"Drama, Romance",1929-02-10,Frank Lloyd,"Courtney Ryley Cooper (story), Bradley King (screen version), Paul Perez (titles)","Richard Barthelmess, Betty Compson, William Holden, Louis Natheaux",,6.8,254,http://ia.media-imdb.com/images/M/MV5BMTY3MjAwMDE5MF5BMl5BanBnXkFtZTgwMzE4MDI0MjE@._V1_SX300.jpg,"A gangster is put in prison, but finds salvation through music while serving his time. Again on the outside, he finds success elusive and temptations abound.","Jerry Larabee (Richard Barthelmess)is a gangster who can play piano and sing, mostly to entertain his girl Alice (Betty Compson), who is quite visibly thrilled by his crooning. But as the result of a gangland shootout he had with rival mobster Spadoni (Louis Natheaux), Larabee must do a stretch in prison. The kindly warden (William Holden) sees a potential for redemption in him, and talks Mary into giving him up, so he will break all contact with his previous life. Through his musical talents, Jerry is soon doing radio broadcasts with the prison orchestra, and one of his own compositions, ""Weary River"" is a smash hit with listeners. In no time, he's released, with a concert tour lined up. unfortunately, hecklers cause the overly sensitive ex-gunman to lose his confidence and he's a flop. Down on his luck, he drifts back to his old gang buddies and Mary, who's never stopped loving him. After learning that his stint up the river was a frame-up by Spadoni, a showdown is arranged at their hangout, a small caf�. A grim wait until the agreed minute is interrupted by the appearance of the Warden, who's been tipped off by Mary. He saves Jerry from the resulting shootout and arrival of the police force. Spadoni's dead, and now avenged, and apparently reformed as well, the warden's happy to let Larabee go free to marry Mary.",English,USA,,2015-08-12 00:50:31.610000000,movie
19558,The Wedding March,1928,,113 min,Drama,1928-10-06,Erich von Stroheim,"Harry Carr, Erich von Stroheim","Erich von Stroheim, Fay Wray, Matthew Betz, Zasu Pitts",,7.5,961,http://ia.media-imdb.com/images/M/MV5BMjI4NTY2OTEzOV5BMl5BanBnXkFtZTgwNTE1NDU5MTE@._V1_SX300.jpg,"A young impoverished aristocrat falls in love with an inn-keepers daughter, but has to marry money.","Prince Nikki, Lieutenant of the Guard in pre WWI Vienna, is flat broke, but the only advice he gets from his parents is either to shoot himself or to marry money. During the Chorpus Christi parade his horse accidentaly hurts poor Mitzi, the daughter of inn-keepers in a Viennese suburb, who is, according to the wishes of her parents, going to marry the butcher Schani. When Nikki visits her at the hospital, they fall in love, much to the dislike of her parents and Schani. Nikki's parents, meanwhile have arranged a prospective marriage with Cecilia, the limping daughter of a very rich non-aristocratic industrial. Due to the fact, that Nikki's father is a general in the Austrian-Hungarian Army, resitance is useless. When Mitzi, after hearing of it, is still refusing Schani's proposal, he vowes to shoot Nikki when he leaves the church.",,USA,1 win.,2015-05-22 01:54:12.097000000,movie
19574,White Shadows in the South Seas,1928,PASSED,88 min,"Drama, Romance",1928-11-10,"W.S. Van Dyke, Robert J. Flaherty","Frederick O'Brien (famous novel), Ray Doyle (compiled by), Jack Cunningham (compiled by), John Colton (titles)","Monte Blue, Raquel Torres",,7.2,440,http://ia.media-imdb.com/images/M/MV5BMjMzNzk4NTQ4OV5BMl5BanBnXkFtZTgwNDQ5NDUzMzE@._V1_SX300.jpg,"An alcoholic doctor on a Polynesian island, disgusted by white exploitation of the natives, finds himself marooned on a pristinely beautiful island.","Matthew Lloyd has drifted away from a respectable career as a physician, and lives a mediocre existence in a Polynesian island. There, pearl-trader Sebastian and his associates recklessly exploit the natives working for them as divers. After witnessing the appalling consequences of ""civilization"" on the local population, Matthew vehemently condemns Sebastian's greed and ruthlessness. Sebastian, however, will not shy away from any means to crush opposition to his activities.",English,USA,,2015-05-20 00:05:06.147000000,movie
19571,While the City Sleeps,1928,,66 min,"Crime, Drama",1928-09-15,Jack Conway,"Joseph Farnham (titles), A.P. Younger (story)","Lon Chaney, Anita Page, Carroll Nye, Wheeler Oakman",,6.7,104,,"A tough New York cop is determined to bring down a crook who has always managed to provide an alibi for the crimes he's been accused of, even though the detective knows he's guilty of committing them.","A tough New York cop is determined to bring down a crook who has always managed to provide an alibi for the crimes he's been accused of, even though the detective knows he's guilty of committing them.",English,USA,,2015-01-04 00:51:25.637000000,movie
19532,The Viking,1928,PASSED,90 min,"Action, Adventure, History",1928-11-02,Roy William Neill,"Jack Cunningham (screen play), Ottilie A. Liljencrantz (based on the novel by: ""The Thrall of Leif the Lucky"")","Donald Crisp, Pauline Starke, LeRoy Mason, Anders Randolf",,6.8,213,,Vikings compete for power and the love of a woman.,"Yes, it's true, an all color silent movie! The title refers to Leif Ericsson, who leaves Norway to search for new lands west of Greenland. On the way he vies for the love of Helga with his companion Egil and Alwin, an English slave. More conflict arises when he stops at the colony of his father (Eric the Red) in Greenland, for Leif has converted to Christianity, which his father hates. He also has to deal with the unrest of his crew, who fear falling off the edge of the Earth.",English,USA,,2015-07-05 00:13:50.787000000,movie
19585,The Wind,1928,NOT RATED,95 min,"Drama, Romance, Western",1928-11-23,Victor Sj�str�m,"Frances Marion (scenario), Dorothy Scarborough (from the novel by)","Lillian Gish, Lars Hanson, Montagu Love, Dorothy Cumming",,8.4,4291,"http://ia.media-imdb.com/images/M/MV5BMjEzMDgxODY0OF5BMl5BanBnXkFtZTgwNzY5NTY3MzE@._V1._CR179,49,664,928_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","A frail young woman from the east moves in with her cousin in the west, where she causes tension within the family and is slowly driven mad.","Innocent and naive Letty Mason moves from her Virginia home to Sweet Water on the western prairies to live on the ranch of her cousin Beverly, his wife Cora and their three children. Letty quickly learns how inhospitable the environment in Sweet Water is, the most obvious item being the incessant wind. But equally inhospitable are the unrefined way the people in Sweet Water live to which she is unaccustomed, and Cora, who believes Letty has come to steal Beverly away from her. As such, Cora orders Letty out of her and Bev's house. With no money, Letty is forced to accept one of the marriage proposal she receives, the lesser evil being that from Bev and Cora's ranching neighbor, Lige Hightower, a man who she does not love. Despite a less than harmonious start, Letty, in part due to her isolation as she is more often than not forced to stay inside due to the wind, begins to have affection for Lige, who wants to do right by her, and who promises to send her back to Virginia when he is financial able. But a visitor who takes refuge in their house away from the wind may threaten Letty's ultimate happiness.",English,USA,1 win.,2015-07-12 00:48:42.467000000,movie
19607,You're Darn Tootin',1928,,20 min,"Short, Comedy, Music",1928-04-21,Edgar Kennedy,H.M. Walker (titles),"Stan Laurel, Oliver Hardy, Wilson Benge, Chet Brandenburg",,6.8,688,"http://ia.media-imdb.com/images/M/MV5BMjA3OTEzNjczMV5BMl5BanBnXkFtZTYwNDc2NDY5._V1._CR47,52,231,364_SX89_AL_.jpg_V1_SX300.jpg","Members of a municipal band, Stanley and Oliver seem to be always following someone else's lead, rather than that of the temperamental conductor. Soon they're out of a job, as well as their...","Members of a municipal band, Stanley and Oliver seem to be always following someone else's lead, rather than that of the temperamental conductor. Soon they're out of a job, as well as their lodgings when the landlady finds out they've been fired. The boys try their luck at being street musicians, but the tiffs they get into with each other soon spread to passersby in general, until the street is filled with men pulling each other's pants off.",English,USA,,2015-08-11 00:08:24.187000000,movie
19611,Zvenigora,1928,,109 min,"Drama, Fantasy",1928-05-08,Aleksandr Dovzhenko,"Aleksandr Dovzhenko (supervising writer), Mikhail Ioganson, Yuri Tyutyunik","Georgi Astafyev, Nikolai Nademsky, Vladimir Uralsky, Les Podorozhnij",,7.1,449,http://ia.media-imdb.com/images/M/MV5BNjQ4NzA4MTk0N15BMl5BanBnXkFtZTcwMzM4OTc0NA@@._V1_SX300.jpg,"Zvenigora stars Nikolai Nademsky (Earth), as the grandfather of Timoshka (Semyon Svashenko), whom he alerts to secret treasure buried in the mountains and the boy spends the rest of his ...",,,Soviet Union,,2015-04-21 02:10:28.977000000,movie
19630,Alibi,1929,TV-PG,91 min,Crime,1929-04-20,Roland West,"Roland West (screenplay), C. Gardner Sullivan (screenplay), John Griffith Wray (play), J.C. Nugent (play), Elaine S. Carrington (play), C. Gardner Sullivan (titles for silent version), Roland West (titles for silent version)","Chester Morris, Harry Stubbs, Mae Busch, Eleanor Griffith",,6,424,http://ia.media-imdb.com/images/M/MV5BMTI0MTY5MTk1NV5BMl5BanBnXkFtZTcwNjk4MTAyMQ@@._V1_SX300.jpg,"Chick Williams, a prohibition gangster, rejoins his mob soon after being released from prison. When a policeman is murdered during a robbery, he falls under suspicion. The gangster took ...","Chick Williams, a prohibition gangster, rejoins his mob soon after being released from prison. When a policeman is murdered during a robbery, he falls under suspicion. The gangster took Joan, a policeman's daughter, to the theater, sneaked out during the intermission to commit the crime, then used her to support his alibi. The detective squad employs its most sophisticated and barbaric techniques, including planting an undercover agent in the gang, to bring him to justice.",English,USA,,2015-06-05 00:41:25.383000000,movie
